domain,equipment_type,variant,value,name,english,source
relic_resistance,4,armor,6,Fi 1 / Wa 6 / Th -2 / Ic 0 / Dr 1,Fi 1 / Wa 6 / Th -2 / Ic 0 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,7,Fi -2 / Wa 0 / Th 6 / Ic 1 / Dr 1,Fi -2 / Wa 0 / Th 6 / Ic 1 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,8,Fi -2 / Wa 0 / Th 1 / Ic 6 / Dr 1,Fi -2 / Wa 0 / Th 1 / Ic 6 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,9,Fi 1 / Wa 1 / Th 0 / Ic -2 / Dr 6,Fi 1 / Wa 1 / Th 0 / Ic -2 / Dr 6,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,10,Fi 6 / Wa -1 / Th 1 / Ic -1 / Dr 4,Fi 6 / Wa -1 / Th 1 / Ic -1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,11,Fi 1 / Wa 6 / Th -1 / Ic -1 / Dr 4,Fi 1 / Wa 6 / Th -1 / Ic -1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,12,Fi -1 / Wa -1 / Th 6 / Ic 1 / Dr 4,Fi -1 / Wa -1 / Th 6 / Ic 1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,13,Fi -1 / Wa -1 / Th 1 / Ic 6 / Dr 4,Fi -1 / Wa -1 / Th 1 / Ic 6 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,14,Fi 1 / Wa 1 / Th -2 / Ic -2 / Dr 8,Fi 1 / Wa 1 / Th -2 / Ic -2 / Dr 8,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,15,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,16,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,17,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,18,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,19,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,20,Fi 3 / Wa -2 / Th 0 / Ic -1 / Dr 0,Fi 3 / Wa -2 / Th 0 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,21,Fi 0 / Wa 3 / Th -2 / Ic -1 / Dr 0,Fi 0 / Wa 3 / Th -2 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,22,Fi -2 / Wa -1 / Th 3 / Ic 0 / Dr 0,Fi -2 / Wa -1 / Th 3 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,23,Fi -1 / Wa -2 / Th 0 / Ic 3 / Dr 0,Fi -1 / Wa -2 / Th 0 / Ic 3 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,24,Fi 0 / Wa 0 / Th -2 / Ic -1 / Dr 3,Fi 0 / Wa 0 / Th -2 / Ic -1 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,25,Fi 5 / Wa -3 / Th 0 / Ic -1 / Dr 0,Fi 5 / Wa -3 / Th 0 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,26,Fi 0 / Wa 5 / Th -3 / Ic -1 / Dr 0,Fi 0 / Wa 5 / Th -3 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,27,Fi -3 / Wa -1 / Th 5 / Ic 0 / Dr 0,Fi -3 / Wa -1 / Th 5 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,28,Fi -3 / Wa -1 / Th 0 / Ic 5 / Dr 0,Fi -3 / Wa -1 / Th 0 / Ic 5 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,29,Fi 0 / Wa 0 / Th -1 / Ic -3 / Dr 5,Fi 0 / Wa 0 / Th -1 / Ic -3 / Dr 5,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,30,Fi 5 / Wa -2 / Th 0 / Ic -2 / Dr 3,Fi 5 / Wa -2 / Th 0 / Ic -2 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,31,Fi 0 / Wa 5 / Th -2 / Ic -2 / Dr 3,Fi 0 / Wa 5 / Th -2 / Ic -2 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,32,Fi -2 / Wa -2 / Th 5 / Ic 0 / Dr 3,Fi -2 / Wa -2 / Th 5 / Ic 0 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,33,Fi -2 / Wa -2 / Th 0 / Ic 5 / Dr 3,Fi -2 / Wa -2 / Th 0 / Ic 5 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,34,Fi 0 / Wa 0 / Th -3 / Ic -3 / Dr 7,Fi 0 / Wa 0 / Th -3 / Ic -3 / Dr 7,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,35,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,36,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,37,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,38,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,4,armor,39,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,0,Fi 4 / Wa -1 / Th 1 / Ic 0 / Dr 1,Fi 4 / Wa -1 / Th 1 / Ic 0 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,1,Fi 1 / Wa 4 / Th -1 / Ic 0 / Dr 1,Fi 1 / Wa 4 / Th -1 / Ic 0 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,2,Fi -1 /Wa 0 / Th 4 / Ic 1 / Dr 1,Fi -1 /Wa 0 / Th 4 / Ic 1 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,3,Fi 0 / Wa -1 / Th 1 / Ic 4 / Dr 1,Fi 0 / Wa -1 / Th 1 / Ic 4 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,4,Fi 1 / Wa 1 / Th -1 / Ic 0 / Dr 4,Fi 1 / Wa 1 / Th -1 / Ic 0 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,5,Fi 6 / Wa -2 / Th 1 / Ic 0 / Dr 1,Fi 6 / Wa -2 / Th 1 / Ic 0 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,6,Fi 1 / Wa 6 / Th -2 / Ic 0 / Dr 1,Fi 1 / Wa 6 / Th -2 / Ic 0 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,7,Fi -2 / Wa 0 / Th 6 / Ic 1 / Dr 1,Fi -2 / Wa 0 / Th 6 / Ic 1 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,8,Fi -2 / Wa 0 / Th 1 / Ic 6 / Dr 1,Fi -2 / Wa 0 / Th 1 / Ic 6 / Dr 1,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,9,Fi 1 / Wa 1 / Th 0 / Ic -2 / Dr 6,Fi 1 / Wa 1 / Th 0 / Ic -2 / Dr 6,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,10,Fi 6 / Wa -1 / Th 1 / Ic -1 / Dr 4,Fi 6 / Wa -1 / Th 1 / Ic -1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,11,Fi 1 / Wa 6 / Th -1 / Ic -1 / Dr 4,Fi 1 / Wa 6 / Th -1 / Ic -1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,12,Fi -1 / Wa -1 / Th 6 / Ic 1 / Dr 4,Fi -1 / Wa -1 / Th 6 / Ic 1 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,13,Fi -1 / Wa -1 / Th 1 / Ic 6 / Dr 4,Fi -1 / Wa -1 / Th 1 / Ic 6 / Dr 4,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,14,Fi 1 / Wa 1 / Th -2 / Ic -2 / Dr 8,Fi 1 / Wa 1 / Th -2 / Ic -2 / Dr 8,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,15,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,16,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,17,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,18,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,19,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,20,Fi 3 / Wa -2 / Th 0 / Ic -1 / Dr 0,Fi 3 / Wa -2 / Th 0 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,21,Fi 0 / Wa 3 / Th -2 / Ic -1 / Dr 0,Fi 0 / Wa 3 / Th -2 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,22,Fi -2 / Wa -1 / Th 3 / Ic 0 / Dr 0,Fi -2 / Wa -1 / Th 3 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,23,Fi -1 / Wa -2 / Th 0 / Ic 3 / Dr 0,Fi -1 / Wa -2 / Th 0 / Ic 3 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,24,Fi 0 / Wa 0 / Th -2 / Ic -1 / Dr 3,Fi 0 / Wa 0 / Th -2 / Ic -1 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,25,Fi 5 / Wa -3 / Th 0 / Ic -1 / Dr 0,Fi 5 / Wa -3 / Th 0 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,26,Fi 0 / Wa 5 / Th -3 / Ic -1 / Dr 0,Fi 0 / Wa 5 / Th -3 / Ic -1 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,27,Fi -3 / Wa -1 / Th 5 / Ic 0 / Dr 0,Fi -3 / Wa -1 / Th 5 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,28,Fi -3 / Wa -1 / Th 0 / Ic 5 / Dr 0,Fi -3 / Wa -1 / Th 0 / Ic 5 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,29,Fi 0 / Wa 0 / Th -1 / Ic -3 / Dr 5,Fi 0 / Wa 0 / Th -1 / Ic -3 / Dr 5,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,30,Fi 5 / Wa -2 / Th 0 / Ic -2 / Dr 3,Fi 5 / Wa -2 / Th 0 / Ic -2 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,31,Fi 0 / Wa 5 / Th -2 / Ic -2 / Dr 3,Fi 0 / Wa 5 / Th -2 / Ic -2 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,32,Fi -2 / Wa -2 / Th 5 / Ic 0 / Dr 3,Fi -2 / Wa -2 / Th 5 / Ic 0 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,33,Fi -2 / Wa -2 / Th 0 / Ic 5 / Dr 3,Fi -2 / Wa -2 / Th 0 / Ic 5 / Dr 3,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,34,Fi 0 / Wa 0 / Th -3 / Ic -3 / Dr 7,Fi 0 / Wa 0 / Th -3 / Ic -3 / Dr 7,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,35,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,36,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,37,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,38,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
relic_resistance,5,armor,39,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,Fi 0 / Wa 0 / Th 0 / Ic 0 / Dr 0,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,7,melee,21,紫斩方案 0x15,Purple scheme 0x15,mikewii-mh4u-editor-sharpness
sharpness,7,melee,218,0xDA,0xDA,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,8,melee,21,紫斩方案 0x15,Purple scheme 0x15,mikewii-mh4u-editor-sharpness
sharpness,8,melee,218,0xDA,0xDA,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,9,melee,21,紫斩方案 0x15,Purple scheme 0x15,mikewii-mh4u-editor-sharpness
sharpness,9,melee,218,0xDA,0xDA,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,10,melee,21,紫斩方案 0x15,Purple scheme 0x15,mikewii-mh4u-editor-sharpness
sharpness,10,melee,218,0xDA,0xDA,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,11,light_bowgun,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,115,0x73,0x73,mh4edit-mit-save-id-en-fallback
sharpness,12,heavy_bowgun,124,0x7C,0x7C,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
sharpness,13,melee,21,紫斩方案 0x15,Purple scheme 0x15,mikewii-mh4u-editor-sharpness
sharpness,13,melee,218,0xDA,0xDA,mh4edit-mit-save-id-en-fallback
sharpness,14,melee,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
sharpness,14,melee,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
sharpness,14,melee,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
sharpness,14,melee,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
sharpness,14,melee,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
